43	1	0.344646	0.542647	0.492826	0.740802	0.241763	0.700005	0.464735	0.254794	0.523286	0.168931	0.814971	0.355902
44	1	0.513325	0.292155	0.894595	0.408785	0.631207	0.389572	0.558590	0.977401	0.175839	0.938924	0.122571	0.754260
45	1	0.808141	0.909719	0.034152	0.453663	0.156413	0.261648	0.186570	0.651373	0.658351	0.089554	0.212172	0.188785
46	1	0.101449	0.848932	0.204873	0.558240	0.625876	0.066196	0.610225	0.894719	0.196865	0.864913	0.627059	0.900020
47	1	0.812081	0.056150	0.874541	0.542212	0.570833	0.668344	0.468265	0.425165	0.488574	0.169687	0.153741	0.976104
48	1	0.246148	0.676241	0.741336	0.901476	0.382901	0.565892	0.580681	0.309051	0.699038	0.036632	0.623546	0.082319
49	1	0.265834	0.051450	0.945828	0.545118	0.706103	0.333931	0.199634	0.199947	0.435117	0.559253	0.986224	0.711561
50	1	0.046410	0.719268	0.987661	0.526501	0.655897	0.288976	0.420956	0.878421	0.009150	0.153874	0.669534	0.939110
51	1	0.053474	0.642623	0.724721	0.633445	0.742156	0.909199	0.840819	0.098951	0.218544	0.309749	0.730820	0.226566
52	1	0.419484	0.795233	0.846992	0.650712	0.960164	0.162484	0.505403	0.309367	0.875846	0.740045	0.846239	0.418836
53	1	0.026631	0.098819	0.338606	0.252362	0.880419	0.945150	0.575469	0.879511	0.903719	0.630018	0.783767	0.803730
54	1	0.028784	0.874237	0.789324	0.518782	0.712253	0.292079	0.487716	0.319134	0.254290	0.552987	0.516396	0.083244
55	1	0.367832	0.037279	0.043293	0.457954	0.145768	0.697159	0.506458	0.044723	0.933962	0.340397	0.955791	0.571365
56	1	0.234897	0.412480	0.040966	0.742512	0.117411	0.298584	0.936686	0.938133	0.758962	0.919262	0.553083	0.485290
57	1	0.555143	0.028908	0.550031	0.829784	0.928280	0.238654	0.492276	0.166479	0.296744	0.288427	0.596514	0.378167
58	1	0.382556	0.695388	0.519140	0.530716	0.807040	0.285860	0.420538	0.352346	0.626049	0.881784	0.580504	0.890986
59	1	0.592935	0.748328	0.936473	0.086285	0.426086	0.787192	0.242456	0.283488	0.330993	0.609923	0.727075	0.464110
60	1	0.587907	0.290020	0.069047	0.401964	0.971543	0.270370	0.930332	0.639570	0.491271	0.026308	0.364308	0.712174
61	1	0.384722	0.511896	0.928269	0.988379	0.890432	0.756169	0.482754	0.654575	0.841043	0.491888	0.921085	0.676024
62	1	0.484140	0.626269	0.004944	0.551162	0.546513	0.126847	0.647989	0.155047	0.028160	0.638454	0.814236	0.227426
63	1	0.830569	0.865848	0.302478	0.743535	0.781581	0.677164	0.208051	0.966428	0.238064	0.434792	0.233055	0.116740
64	1	0.689095	0.598388	0.257722	0.870851	0.529263	0.190554	0.456597	0.402081	0.221271	0.319000	0.557317	0.563712
65	1	0.248025	0.041837	0.553029	0.606895	0.045009	0.540477	0.108381	0.914724	0.608060	0.704638	0.323648	0.357269
66	1	0.549715	0.648916	0.548617	0.980854	0.529859	0.590492	0.357229	0.624995	0.706850	0.365839	0.591346	0.946425
67	1	0.959578	0.322240	0.510131	0.887283	0.436866	0.628763	0.770446	0.234182	0.526890	0.177842	0.966127	0.539801
68	1	0.132511	0.951586	0.957446	0.275802	0.996770	0.820046	0.877841	0.523839	0.810591	0.460673	0.511778	0.481443
69	1	0.372031	0.979035	0.972737	0.323223	0.197375	0.818723	0.854026	0.022419	0.692780	0.606940	0.980538	0.847239
70	1	0.334245	0.298321	0.293903	0.907630	0.366485	0.637016	0.294439	0.577755	0.001317	0.266878	0.254764	0.642615
71	1	0.889601	0.398303	0.074383	0.675084	0.651798	0.205193	0.561343	0.036779	0.154040	0.691561	0.207283	0.379933
72	1	0.135608	0.888745	0.408364	0.874381	0.575589	0.278480	0.366333	0.966996	0.870224	0.060287	0.954252	0.150994
73	1	0.570880	0.277546	0.555426	0.103869	0.409376	0.648742	0.675684	0.623847	0.148412	0.393617	0.783464	0.381030
74	1	0.868185	0.361897	0.244050	0.335186	0.646238	0.970376	0.684027	0.056175	0.909864	0.725442	0.540215	0.431340
75	1	0.093833	0.417707	0.990000	0.973052	0.109374	0.812190	0.368554	0.298720	0.938659	0.606946	0.819685	0.254446
76	1	0.753146	0.838443	0.769400	0.534883	0.470676	0.575210	0.389223	0.408267	0.190322	0.690501	0.412640	0.332474
77	1	0.087572	0.286816	0.470038	0.001141	0.543384	0.292106	0.641117	0.069181	0.604783	0.151777	0.101440	0.017553
78	1	0.041238	0.183151	0.697888	0.775491	0.004132	0.365841	0.836417	0.960966	0.863466	0.395277	0.650710	0.385959
79	1	0.264013	0.488071	0.292406	0.513561	0.333225	0.204395	0.742066	0.204200	0.438036	0.051051	0.601559	0.963316
80	1	0.084321	0.720673	0.319017	0.328303	0.783419	0.842592	0.472280	0.915420	0.569325	0.932904	0.364917	0.854977
81	1	0.867872	0.953416	0.586280	0.209964	0.820985	0.448787	0.170367	0.777656	0.741485	0.822527	0.620297	0.771398
82	1	0.209421	0.923775	0.954673	0.732685	0.273427	0.353471	0.923217	0.275115	0.587840	0.751644	0.901135	0.233995
83	1	0.437913	0.929778	0.410597	0.320484	0.113338	0.851400	0.931665	0.078221	0.627237	0.861969	0.637981	0.062165
84	1	0.225395	0.036889	0.769076	0.039324	0.036963	0.677692	0.935114	0.307053	0.673387	0.276593	0.283160	0.535714
85	1	0.734958	0.224395	0.152990	0.621601	0.455324	0.801906	0.567700	0.490916	0.350505	0.781534	0.770655	0.445649
86	1	0.487334	0.205655	0.804468	0.525424	0.435462	0.858849	0.237888	0.122689	0.395748	0.576053	0.040474	0.557259
87	1	0.504381	0.561968	0.496449	0.914286	0.680705	0.237788	0.696002	0.414729	0.819388	0.206314	0.633886	0.875298
88	1	0.904611	0.052108	0.395443	0.647115	0.814481	0.533402	0.103982	0.284498	0.761202	0.659399	0.608189	0.634028
89	1	0.462696	0.451159	0.030623	0.897307	0.345916	0.048847	0.857542	0.568156	0.822866	0.298735	0.552830	0.836261
90	1	0.946924	0.999497	0.432122	0.884784	0.867439	0.697052	0.579877	0.694446	0.304194	0.651686	0.354148	0.596670
91	1	0.124325	0.754083	0.359047	0.529855	0.403009	0.235585	0.508928	0.241376	0.143982	0.029416	0.639376	0.644986
92	1	0.174836	0.017672	0.745261	0.494310	0.784714	0.081037	0.034414	0.799688	0.532262	0.706018	0.206004	0.961169
93	1	0.249505	0.159599	0.025745	0.641775	0.062527	0.447346	0.417829	0.728557	0.999492	0.340528	0.375820	0.699511
94	1	0.348185	0.532029	0.335879	0.668834	0.455873	0.896457	0.333863	0.563647	0.369283	0.086528	0.361970	0.553617
95	1	0.912487	0.011002	0.983941	0.382124	0.231966	0.272073	0.707378	0.792804	0.212932	0.579864	0.350465	0.852484
96	1	0.448907	0.726518	0.099269	0.124511	0.526038	0.299246	0.226605	0.537986	0.384551	0.713629	0.252497	0.970932
97	1	0.204755	0.876993	0.282389	0.444026	0.767273	0.471410	0.722119	0.355655	0.484027	0.010833	0.327041	0.193490
98	1	0.931724	0.669763	0.424444	0.131665	0.861576	0.288852	0.007174	0.864256	0.549086	0.422739	0.848785	0.939432
99	1	0.479431	0.084833	0.059064	0.089509	0.727920	0.124926	0.562047	0.949823	0.687466	0.390622	0.427078	0.580442
100	1	0.625165	0.502645	0.867094	0.940352	0.273130	0.256321	0.388651	0.281268	0.344319	0.401249	0.068664	0.691396





